srn,city,approved,notes,id,name,zip_code,county,full_address,geometry,source_id,fce
B1606,FLINT,1/12/2017,Rolled into ROP,B1606,GENERAL MOTORS LLC FLINT ASSEMBLY,48551.0,GENESEE,"G-3100  VAN SLYKE RD., FLINT, MI","[-83.7126275, 42.9683514]",B1606,3.0
B1606,FLINT,7/25/2017,Rolled into ROP,B1606,GENERAL MOTORS LLC FLINT ASSEMBLY,48551.0,GENESEE,"G-3100  VAN SLYKE RD., FLINT, MI","[-83.7126275, 42.9683514]",B1606,3.0
B6004,FLINT,1/27/2017,,B6004,VETERINARY MEDICAL HOSPITAL,48507.0,GENESEE,"G 3252 MILLER RD, FLINT, MI","[-83.80530019999999, 42.9672081]",,0.0
B7355,FLINT,7/3/2003,,B7355,STOKES STEEL TREATING CO,48506.0,GENESEE,"624 KELSO ST, FLINT, MI","[-83.6525479, 43.0200505]",,0.0
B9081,FLINT,5/10/2021,,B9081,"BUCKEYE TERMINALS, LLC - FLINT TERMINAL",48505.0,GENESEE,"G-5340 N DORT HWY, FLINT, MI","[-83.6727587, 43.08599479999999]",B9081,3.0
D2044,FLINT,9/30/1997,,D2044,SUPERIOR MATERIALS LLC,48505.0,GENESEE,"G-5300 N. DORT HIGHWAY, FLINT, MI","[-83.67322539999999, 43.08347699999999]",,0.0
D3598,FLINT,12/16/1999,General PTI,D3598,HURLEY MEDICAL CENTER,48503.0,GENESEE,"1 HURLEY PLAZA, FLINT, MI","[-83.704636, 43.0217945]",D3598,1.0
D3598,FLINT,5/15/2021,,D3598,HURLEY MEDICAL CENTER,48503.0,GENESEE,"1 HURLEY PLAZA, FLINT, MI","[-83.704636, 43.0217945]",D3598,1.0
D3699,FLINT,9/7/2017,,D3699,MCLAREN FLINT,48532.0,GENESEE,"401 S BALLENGER HWY, FLINT, MI","[-83.7323601, 43.01440350000001]",,0.0
M3641,FLINT,12/10/2013,,M3641,UNIVERSITY OF MICHIGAN FLINT,48503.0,GENESEE,"502 MILL STREET, FLINT, MI","[-83.68600409999999, 43.02139469999999]",M3641,2.0
M4173,FLINT,6/20/2016,,M4173,SUNSET HILLS CEMETERY,48504.0,GENESEE,"G-4413 FLUSHING RD, FLINT, MI","[-83.7639919, 43.0376765]",,0.0
N0026,FLINT,5/5/2004,,N0026,FLINT PLATING INC,48505.0,GENESEE,"1109 E STEWART, FLINT, MI","[-83.684028, 43.054206]",,0.0
N1366,FLINT,3/15/2000,,N1366,CORSAIR ENGINEERING INC.,48506.0,GENESEE,"2702 N DORT HWY, FLINT, MI","[-83.65502339999999, 43.0400903]",,0.0
N2150,FLINT,7/24/2013,,N2150,MID MICHIGAN RECYCLING,48505.0,GENESEE,"G-5310 N DORT HWY, FLINT, MI","[-83.670075, 43.0855301]",,0.0
N3570,FLINT,1/22/2007,Rolled into ROP,N3570,GENESEE POWER STATION LIMITED PARTNERSHIP,48505.0,GENESEE,"G 5310 NORTH DORT HIGHWAY, FLINT, MI","[-83.6738701, 43.06281269999999]",N3570,4.0
N3570,FLINT,6/1/2011,Rolled into ROP,N3570,GENESEE POWER STATION LIMITED PARTNERSHIP,48505.0,GENESEE,"G 5310 NORTH DORT HIGHWAY, FLINT, MI","[-83.6738701, 43.06281269999999]",N3570,4.0
N3570,FLINT,3/2/2000,Rolled into ROP,N3570,GENESEE POWER STATION LIMITED PARTNERSHIP,48505.0,GENESEE,"G 5310 NORTH DORT HIGHWAY, FLINT, MI","[-83.6738701, 43.06281269999999]",N3570,4.0
N3718,FLINT,11/19/2015,General PTI,N3718,SPEEDWAY #8752,48507.0,GENESEE,"G5252 W. MILLER ROAD, FLINT, MI","[-83.7371723, 42.99035079999999]",,0.0
N5211,FLINT,7/21/2009,,N5211,STONECO OF MICHIGAN,48505.0,GENESEE,"6301 BELLEVIEW, FLINT, MI","[-83.677058, 43.0732781]",,0.0
N5597,FLINT,9/24/1999,,N5597,ACE-SAGINAW PAVING CO. - PLANT 4,48475.0,HURON,"2747 PRIEMER ROAD, UBLY, MI","[-82.909425, 43.7396849]",N5597,3.0
N5597,UBLY,4/18/2006,,N5597,ACE-SAGINAW PAVING CO. - PLANT 4,48475.0,HURON,"2747 PRIEMER ROAD, UBLY, MI","[-82.909425, 43.7396849]",N5597,3.0
N6398,FLINT,5/27/1998,Revised,,,,,,,,
N6593,FLINT,5/25/1999,,N6593,MONROE TRUCK EQUIPMENT,48507.0,GENESEE,"2400 REO DR, FLINT, MI","[-83.7291281, 42.9493588]",,0.0
N6823,FLINT,2/15/2011,,N6823,FRITZ ENTERPRISES OF FLINT,48085.0,GENESEE,"5032 N DORT HWY, FLINT, MI","[-83.6732419, 43.059953]",,0.0
N7148,FLINT,1/4/2011,General PTI,N7148,SPEEDWAY SUPERAMERICA LLC (SSA 6255),48506.0,GENESEE,"2617 N DORT HIGHWAY, FLINT, MI","[-83.65587169999999, 43.0393768]",,0.0
N7256,FLINT,2/23/2017,Rolled into ROP,N7256,UNIVERSAL COATING INC.,48505.0,GENESEE,"5204 ENERGY DR., FLINT, MI","[-83.6675889, 43.0818693]",N7256,1.0
N7256,FLINT,12/6/2019,Rolled into ROP,N7256,UNIVERSAL COATING INC.,48505.0,GENESEE,"5204 ENERGY DR., FLINT, MI","[-83.6675889, 43.0818693]",N7256,1.0
N7256,FLINT,3/9/2021,,N7256,UNIVERSAL COATING INC.,48505.0,GENESEE,"5204 ENERGY DR., FLINT, MI","[-83.6675889, 43.0818693]",N7256,1.0
N7345,FLINT,4/12/2004,General PTI,N7345,RAINBOW COATINGS OF MICHIGAN,48507.0,GENESEE,"2716 LIPPINCOTT BOULEVARD, FLINT, MI","[-83.6496389, 43.0022676]",,0.0
N7627,FLINT,6/27/2006,General PTI,N7627,KNAPHEIDE TRUCK EQUIPMENT CO,48439.0,GENESEE,"1200 S AVERILL, FLINT, MI","[-83.6440701, 43.0141352]",,0.0
N7710,FLINT,2/27/2007,,N7710,URBAN COMMUNITY YOUTH OUTREACH,48505.0,GENESEE,"1110 E PHILADELPHIA ST, FLINT, MI","[-83.6840063, 43.058859]",,0.0
N8028,FLINT,7/16/2008,,N8028,MICHIGAN BELL TELEPHONE CO,48502.0,GENESEE,"502 BEACH ST, FLINT, MI","[-83.69217870000001, 43.0149073]",,0.0
N8316,FLINT,8/27/2009,General PTI,N8316,MID-MICHIGAN CRUSHING & RECYCLING INC,48203.0,WAYNE,"15111 OAKLAND AVE, HIGHLAND PARK, MI","[-83.0928031, 42.41552919999999]",,0.0
N8325,FLINT,11/2/2009,General PTI,N8325,WOODWORTH INC,48504.0,GENESEE,"4201 PIER NORTH BLVD, FLINT, MI","[-83.76655339999999, 43.068269]",,0.0
N8325,FLINT,9/14/2009,General PTI,N8325,WOODWORTH INC,48504.0,GENESEE,"4201 PIER NORTH BLVD, FLINT, MI","[-83.76655339999999, 43.068269]",,0.0
N8325,FLINT,9/14/2009,General PTI,N8325,WOODWORTH INC,48504.0,GENESEE,"4201 PIER NORTH BLVD, FLINT, MI","[-83.76655339999999, 43.068269]",,0.0
N8325,FLINT,8/13/2019,,N8325,WOODWORTH INC,48504.0,GENESEE,"4201 PIER NORTH BLVD, FLINT, MI","[-83.76655339999999, 43.068269]",,0.0
N8325,FLINT,9/18/2020,,N8325,WOODWORTH INC,48504.0,GENESEE,"4201 PIER NORTH BLVD, FLINT, MI","[-83.76655339999999, 43.068269]",,0.0
P0126,FLINT,6/30/2010,General PTI,P0126,ANDROID INDUSTRIES,48507.0,GENESEE,"4444 W MAPLE AVE, FLINT, MI","[-83.7673829, 42.9613682]",,0.0
P1122,FLINT,12/21/2021,,P1122,"GROUND EFFECTS, LLC",48507.0,GENESEE,"3435 VAN SLYKE ROAD, FLINT, MI","[-83.71297109999999, 42.9769426]",,0.0
P1122,FLINT,9/11/2020,,P1122,"GROUND EFFECTS, LLC",48507.0,GENESEE,"3435 VAN SLYKE ROAD, FLINT, MI","[-83.71297109999999, 42.9769426]",,0.0
P1148,FLINT,2/2/2021,,P1148,"BURNASH WRECKING, INC.",48506.0,GENESEE,"1620 INDUSTRIAL AVENUE, FLINT, MI","[-83.6866136, 43.0316135]",,0.0
P1163,FLINT,12/1/2021,,,,,,,,,
P1164,FLINT,1/28/2021,General PTI,P1164,"MT CRUSHMOR, LLC",48503.0,GENESEE,"2420 S GRAND TRAVERSE, FLINT, MI","[-83.68611899999999, 42.999343]",,0.0
P0197,FLINT TOWNSHIP,7/22/2015,,P0197,BIERLEIN COMPANIES INC,48642.0,MIDLAND,"2000 BAY CITY RD, MIDLAND, MI","[-84.2040813, 43.6044708]",,0.0
P0197,PARCHMENT,1/27/2011,General PTI,P0197,BIERLEIN COMPANIES INC,48642.0,MIDLAND,"2000 BAY CITY RD, MIDLAND, MI","[-84.2040813, 43.6044708]",,0.0
P0269,FLINT TOWNSHIP,7/15/2015,,P0269,"BIERLEIN COMPANIES, INC.",48642.0,MIDLAND,"2000 BAY CITY ROAD, MIDLAND, MI","[-84.2040813, 43.6044708]",,0.0
P0269,MIDLAND,11/5/2015,,P0269,"BIERLEIN COMPANIES, INC.",48642.0,MIDLAND,"2000 BAY CITY ROAD, MIDLAND, MI","[-84.2040813, 43.6044708]",,0.0
P1121,FLUSHING,6/26/2020,,P1121,"VAN WERT ELECTRIC, LLC",48433.0,GENESEE,"6050 NORTH SEYMOUR ROAD, FLUSHING, MI","[-83.86450599999999, 43.090114]",,0.0
P1171,GENESEE CHARTER,11/15/2021,,P1171,AJAX MATERIALS CORPORATION,48505.0,GENESEE,"5088 ENERGY DRIVE, FLINT, MI","[-83.6677322, 43.078216]",,0.0
N5991,GRAND BLANC,12/10/2008,Rolled into ROP,N5991,"CITIZENS DISPOSAL, INC.",48439.0,GENESEE,"2361 W. GRAND BLANC RD., GRAND BLANC, MI","[-83.7189215, 42.9123385]",N5991,3.0
N6016,GRAND BLANC,6/4/2015,,N6016,ASCENSION GENESYS HOSPITAL,48439.0,GENESEE,"ONE GENESYS PARKWAY, GRAND BLANC, MI","[-83.63718779999999, 42.890276]",N6016,2.0
N7215,GRAND BLANC,3/14/2003,,N7215,"AQUA GRAPHICS USA, L.L.C.",48439.0,GENESEE,"8145 INDUSTRIAL PARK DR., GRAND BLANC, MI","[-83.62923119999999, 42.9108507]",,0.0
N7799,GRAND BLANC,1/27/2009,,N7799,BORDINE NURSERY,48439.0,GENESEE,"9100 TORREY RD, GRAND BLANC, MI","[-83.7308497, 42.8969787]",,0.0
N7982,GRAND BLANC,8/31/2016,,N7982,LEADING EDGE FIBERGLASS POOL,48439.0,GENESEE,"3090 W COOK RD, GRAND BLANC, MI","[-83.732687, 42.89972909999999]",N7982,2.0
N1705,HOLLY,11/13/2003,,N1705,"ACUMENT GLOBAL TECHNOLOGIES, BALDWIN OPERATIONS",48442.0,GENESEE,"4146 E BALDWIN RD, HOLLY, MI","[-83.6246999, 42.8857759]",,0.0
N5983,HOLLY,2/3/1997,,N5983,GRAND BLANC PROCESSING LLC,48442.0,GENESEE,"10151 GAINEY DR, HOLLY, MI","[-83.6245336, 42.8807628]",,0.0
N5983,HOLLY,6/27/2001,,N5983,GRAND BLANC PROCESSING LLC,48442.0,GENESEE,"10151 GAINEY DR, HOLLY, MI","[-83.6245336, 42.8807628]",,0.0
N5983,HOLLY,9/25/2019,,N5983,GRAND BLANC PROCESSING LLC,48442.0,GENESEE,"10151 GAINEY DR, HOLLY, MI","[-83.6245336, 42.8807628]",,0.0
N7552,HOLLY,2/17/2006,,N7552,GENESEE CREMATION CENTER INC,48442.0,GENESEE,"10510 N HOLLY RD, HOLLY, MI","[-83.6311434, 42.8729038]",,0.0
N7552,HOLLY,6/30/2009,,N7552,GENESEE CREMATION CENTER INC,48442.0,GENESEE,"10510 N HOLLY RD, HOLLY, MI","[-83.6311434, 42.8729038]",,0.0
N7552,HOLLY,3/6/2017,,N7552,GENESEE CREMATION CENTER INC,48442.0,GENESEE,"10510 N HOLLY RD, HOLLY, MI","[-83.6311434, 42.8729038]",,0.0
N7552,HOLLY,6/17/2020,,N7552,GENESEE CREMATION CENTER INC,48442.0,GENESEE,"10510 N HOLLY RD, HOLLY, MI","[-83.6311434, 42.8729038]",,0.0
P0041,HOLLY,7/26/2012,,P0041,"ACUMENT GLOBAL TECHNOLOGIES, INC. - NORTH HOLLY",48442.0,GENESEE,"10031 N HOLLY RD, HOLLY, MI","[-83.6296885, 42.88544720000001]",,0.0
P0041,HOLLY,2/3/2010,,P0041,"ACUMENT GLOBAL TECHNOLOGIES, INC. - NORTH HOLLY",48442.0,GENESEE,"10031 N HOLLY RD, HOLLY, MI","[-83.6296885, 42.88544720000001]",,0.0
P1191,HOLLY,8/26/2021,,P1191,DAG TECHNOLOGY INC.,48442.0,GENESEE,"10168 NORTH HOLLY ROAD, HOLLY, MI","[-83.6330909, 42.882692]",,0.0
N6353,LINDEN,10/10/1997,,,,,,,,,
P1246,LINDEN,12/7/2021,General PTI,,,,,,,,
N5987,MONTROSE,4/1/2019,,N5987,BRENT RUN LANDFILL,48457.0,GENESEE,"8335 W. VIENNA RD, MONTROSE, MI","[-83.8427729, 43.176941]",N5987,3.0
N5987,MONTROSE,5/31/2013,Rolled into ROP,N5987,BRENT RUN LANDFILL,48457.0,GENESEE,"8335 W. VIENNA RD, MONTROSE, MI","[-83.8427729, 43.176941]",N5987,3.0
P0972,MONTROSE,1/15/2019,,P0972,"ARISTEO INSTALLATION, LLC",48457.0,GENESEE,"11341 WEST VIENNA ROAD, MONTROSE, MI","[-83.8833441, 43.17622]",P0972,1.0
B7110,MOUNT MORRIS,4/12/2017,,B7110,MPLX TERMINALS LLC - FLINT LIGHT PRODUCTS TERMINAL,48458.0,GENESEE,"6065 N DORT HWY, MOUNT MORRIS, MI","[-83.67454810000001, 43.0915706]",B7110,1.0
N8167,MOUNT MORRIS,10/14/2008,General PTI,N8167,SPEEDWAY SUPERAMERICA LLC #8385,48458.0,GENESEE,"3009 E MT MORRIS RD, MOUNT MORRIS, MI","[-83.656911, 43.1204221]",,0.0
P0271,BEAVERTON,9/1/2016,,P0271,SOUTH BUCKEYE 127 CPF - GAS PLANT,48612.0,GLADWIN,"278 BADGER ROAD, BEAVERTON, MI","[-84.38234589999999, 43.9006504]",,0.0
P0840,BEAVERTON,8/28/2020,,P0840,SAINT-GOBAIN PERFORMANCE PLASTICS,48612.0,GLADWIN,"3910 TERRY DIANE STREET, BEAVERTON, MI","[-84.4833757, 43.8752555]",,0.0
N1314,GLADWIN,10/30/2006,General PTI,N1314,GLADWIN METAL PROCESSING,48624.0,GLADWIN,"795 EAST MAPLE STREET, GLADWIN, MI","[-84.4821591, 43.9817805]",,0.0
P0190,GLADWIN,1/4/2011,General PTI,P0190,GREAVES TRUCKING INC,48624.0,GLADWIN,"BUZZELL RD PIT 3/4 MILE W OF M18, GLADWIN, MI","[-84.48659599999999, 43.9808398]",,0.0
N1393,BESSEMER,3/17/2021,,N1393,BESSEMER PLYWOOD CORP,49911.0,GOGEBIC,"1000 YALE AVE, BESSEMER, MI","[-90.0671461, 46.4684491]",,0.0
N6643,BESSEMER,11/18/2021,,N6643,PAYNE & DOLAN INC  C33,49837.0,DELTA,"C33 PORTABLE ASPHALT PLANT #316-99B, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",N6643,1.0
N6643,SANDS TOWNSHIP,6/28/2021,,N6643,PAYNE & DOLAN INC  C33,49837.0,DELTA,"C33 PORTABLE ASPHALT PLANT #316-99B, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",N6643,1.0
N7917,BESSEMER,3/28/2008,,N7917,ANGELO LUPPINO INC,49911.0,GOGEBIC,"PIT LANE, BESSEMER, MI","[-90.0708313, 46.5134389]",,0.0
P1190,BESSEMER,5/4/2021,General PTI,P1190,"JAMES PETERSON SONS, INC.",49911.0,GOGEBIC,"STONE ROAD E 2/4 MILE PIT ON NORTH, BESSEMER, MI","[-90.0662844, 46.5093916]",,0.0
P1218,BESSEMER,8/10/2021,General PTI,P1218,"JAMES PETERSON SONS, INC.",49911.0,GOGEBIC,"1001 E LEAD STREET, BESSEMER, MI","[-90.03822509999999, 46.48031760000001]",,0.0
N6912,GLADSTONE,8/22/2018,General PTI,N6912,"NORTHEAST ASPHALT, INC.",49935.0,IRON,"PORTABLE CRUSHING PLANT #378-00, IRON RIVER, MI","[-88.6423544, 46.0927322]",,0.0
N6825,IRONWOOD,6/7/2000,General PTI,,,,,,,,
N7733,IRONWOOD,12/5/2006,General PTI,N7733,MILESTONE MATERIALS INC,49938.0,GOGEBIC,"PORTABLE CRUSHING PLANT, IRONWOOD, MI","[-78.825938, 35.717801]",,0.0
N8249,IRONWOOD,3/8/2012,,N8249,MATHY CONSTRUCTION CO  PLANT 67,49969.0,GOGEBIC,"PORTABLE ASPHALT PLANT 67  #71-09A, IRONWOOD, MI","[-90.1710081, 46.4546698]",N8249,1.0
N8303,IRONWOOD,8/28/2009,,N8303,DR DONALD C MARTINSON,49938.0,GOGEBIC,"E6116 US HIGHWAY 2, IRONWOOD, MI","[-90.1045019, 46.4770072]",,0.0
P0304,IRONWOOD,11/26/2018,,P0304,ORVANA RESOURCES U S CORP,49938.0,GOGEBIC,"IRONWOOD & WAKEFIELD TWPS, IRONWOOD, MI","[-90.1183231, 46.5547242]",,0.0
P1009,IRONWOOD,9/5/2019,,P1009,MATHY CONSTRUCTION PLANT #43,49938.0,GOGEBIC,"WIERMERI PIT, N11520 JUNET ROAD, IRONWOOD, MI","[-90.182513, 46.4690224]",P1009,1.0
N8177,RAMSAY,10/28/2021,,N8177,"RIVER'S EDGE PET CREMATORY, LLC",49959.0,GOGEBIC,"N10186 BURT ST, RAMSAY, MI","[-90.0053629, 46.4688828]",,0.0
P0890,WAKEFIELD,5/21/2018,,P0890,NORTHERN NATURAL GAS COMPANY,49968.0,GOGEBIC,"M-28 EAST, WAKEFIELD, MI","[-89.941002, 46.4769124]",,0.0
N3325,WATERSMEET,11/18/2021,,N3325,PAYNE & DOLAN INC  C27,49837.0,DELTA,"C27 PORTABLE ASPHALT PLANT #318-99A, GLADSTONE, MI","[-87.02180489999999, 45.8527435]",N3325,1.0
N6331,WATERSMEET,7/7/1999,,,,,,,,,
N6541,WATERSMEET,12/20/1999,General PTI,N6541,PITLIK & WICK INC   #483-99,49969.0,GOGEBIC,"8075 HIGHWAY  D, WATERSMEET, MI","[-89.1783221, 46.2679475]",,0.0
N6655,WATERSMEET TOWNSHIP,9/14/1999,General PTI,,,,,,,,
N7121,WATERSMEET TOWNSHIP,6/8/2005,,N7121,MATHY CONSTRUCTION CO  PLANT 52,49968.0,GOGEBIC,"PORTABLE ASPHALT PLANT 52  #80-02, WAKEFIELD, MI","[-89.9398909, 46.4752254]",N7121,1.0
N6501,EAST BAY TOWNSHIP,9/6/2006,,N6501,FEDERATED OIL & GAS PROPERTIES,49666.0,GRAND TRAVERSE,"GEMBIS MCDONALD 1 10 NW SEC10 T26N R10W, EAST BAY TWP, MI","[-85.49941919999999, 44.7059127]",,0.0
N7010,EAST BAY TOWNSHIP,10/18/2001,,,,,,,,,
N6345,GARFIELD TOWNSHIP,6/14/2012,,N6345,BREITBURN OPERATING LP - GARFIELD 1-8 CPF,49738.0,KALKASKA,"SW 1/4, NE 1/4, NE 1/4, SEC 8, T25N, R5W, S BOARDMAN, MI","[-85.2515482, 44.6584055]",,0.0
N7409,GARFIELD TOWNSHIP,1/20/2005,,N7409,RIVERSIDE - PDC BOOSTER,49646.0,KALKASKA,"SE SECTION 12, T25N, R5W, EIGHT POINT RD, KALKASKA, MI","[-84.8911069, 44.568689]",N7409,2.0
N8242,GARFIELD TOWNSHIP,7/31/2013,,N8242,RIVERSIDE - ST. GARFIELD 9/10,49646.0,KALKASKA,"STATE GARFIELD 9/10 SEC 9, KALKASKA, MI","[-85.0649071, 44.556663]",N8242,2.0
B9151,KARLIN,2/26/1997,,B9151,LAMBDA ENERGY RESOURCES LLC - GRANT 29,49684.0,GRAND TRAVERSE,"10466 JEWELL RD, TRAVERSE CITY, MI","[-85.778202, 44.53534399999999]",B9151,2.0
B5587,KINGSLEY,7/25/2018,,B5587,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 23,49649.0,GRAND TRAVERSE,"CENTER RD., KINGSLEY, MI","[-85.6150891, 44.5555234]",B5587,3.0
B9139,KINGSLEY,10/29/2007,,B9139,LAMBDA ENERGY RESOURCES LLC - BLAIR 36,49649.0,GRAND TRAVERSE,"550 CLOUS ROAD, KINGSLEY, MI","[-85.5844815, 44.5998341]",B9139,2.0
B9161,KINGSLEY,5/19/2014,,B9161,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 16,49666.0,GRAND TRAVERSE,"3271 HARRAND RD, MAYFIELD, MI","[-85.6431832, 44.5665632]",B9161,2.0
B9164,KINGSLEY,8/1/2007,,B9164,LAMBDA ENERGY RESOURCES LLC - PARADISE 19,49649.0,GRAND TRAVERSE,"BLAIR TOWNHALL RD, KINGSLEY, MI","[-85.6382965, 44.6429435]",B9164,2.0
N6999,MAYFIELD,3/16/2009,,N6999,LAMBDA ENERGY RESOURCES LLC - MAYFIELD 28,49684.0,GRAND TRAVERSE,"MAYFIELD TWP, MAYFIELD, MI","[-83.2720082, 43.1125693]",N6999,2.0
B1615,TRAVERSE CITY,9/21/2015,,B1615,"SARA LEE FROZEN BAKERY, LLC",49684.0,GRAND TRAVERSE,"2314 SYBRANDT ROAD, TRAVERSE CITY, MI","[-85.6219658, 44.736714]",B1615,2.0
B4167,TRAVERSE CITY,6/28/2018,,B4167,"ELMER'S CRANE AND DOZER, INC.",49684.0,GRAND TRAVERSE,"3638 RENNIE SCHOOL RD, TRAVERSE CITY, MI","[-85.64878949999999, 44.6864219]",B4167,2.0
B4167,TRAVERSE CITY,11/20/2020,,B4167,"ELMER'S CRANE AND DOZER, INC.",49684.0,GRAND TRAVERSE,"3638 RENNIE SCHOOL RD, TRAVERSE CITY, MI","[-85.64878949999999, 44.6864219]",B4167,2.0
D5884,TRAVERSE CITY,9/29/2021,,D5884,MUNSON MEDICAL CENTER,49684.0,GRAND TRAVERSE,"1105 SIXTH ST, TRAVERSE CITY, MI","[-85.64252359999999, 44.7608975]",,0.0
N1447,TRAVERSE CITY,11/12/1997,,,,,,,,,
N2213,TRAVERSE CITY,5/7/1997,,,,,,,,,
N2213,TRAVERSE CITY,8/5/1998,,,,,,,,,
N2213,TRAVERSE CITY,3/2/2001,,,,,,,,,
N3945,TRAVERSE CITY,11/14/2006,,N3945,ALCOTEC WIRE CORP,49686.0,GRAND TRAVERSE,"2750 AERO PARK DR, TRAVERSE CITY, MI","[-85.5674816, 44.7426599]",,0.0
N5466,TRAVERSE CITY,4/17/1997,,N5466,RIETH RILEY CONSTRUCTION CO INC,49684.0,GRAND TRAVERSE,"1289 S MEMORIAL HWY M 37 S, TRAVERSE CITY, MI","[-85.61997579999999, 44.7650184]",N5466,1.0
N6336,TRAVERSE CITY,10/2/1997,,N6336,DON ELLIOTT SAND & GRAVEL,49637.0,GRAND TRAVERSE,"P.O BOX 274, GRAWN, MI","[-85.6938744, 44.66402979999999]",,0.0
N6453,TRAVERSE CITY,9/18/2001,General PTI,N6453,"ELMER'S CRANE AND DOZER, INC.",49685.0,GRAND TRAVERSE,"3600 RENNIE SCHOOL ROAD, TRAVERSE CITY, MI","[-85.6485838, 44.6865628]",,0.0
N6453,TRAVERSE CITY,3/2/2015,,N6453,"ELMER'S CRANE AND DOZER, INC.",49685.0,GRAND TRAVERSE,"3600 RENNIE SCHOOL ROAD, TRAVERSE CITY, MI","[-85.6485838, 44.6865628]",,0.0
N6813,TRAVERSE CITY,3/1/2016,,N6813,WHEELOCK & SONS WELDING SHOP,49684.0,GRAND TRAVERSE,"9954 N LONG LAKE RD, TRAVERSE CITY, MI","[-85.7770365, 44.7334377]",,0.0
N6855,TRAVERSE CITY,10/18/2000,,,,,,,,,
N7001,TRAVERSE CITY,7/19/2001,General PTI,N7001,NORTHWESTERN MICHIGAN COLLEGE,49686.0,GRAND TRAVERSE,"1701 E FRONT ST, TRAVERSE CITY, MI","[-85.5824341, 44.7659019]",,0.0
N8005,TRAVERSE CITY,4/4/2008,General PTI,N8005,"MICHIGAN BELL TELEPHONE CO, DBA AT&T MICHIGAN",49684.0,GRAND TRAVERSE,"142 E STATE ST, TRAVERSE CITY, MI","[-85.62204609999999, 44.7625278]",,0.0
N8307,TRAVERSE CITY,5/22/2012,General PTI,N8307,MDEQ/RD REMEDIATION SITE - BLARNEY CASTLE OIL CO,49684.0,GRAND TRAVERSE,"626 W FRONT ST, TRAVERSE CITY, MI","[-85.63425319999999, 44.7643101]",,0.0
P0075,TRAVERSE CITY,4/6/2010,,P0075,GREAT LAKES PET MEMORIAL & CREMATORY LLC,49684.0,GRAND TRAVERSE,"1783 PERRYS LOOP, TRAVERSE CITY, MI","[-85.6534617, 44.66092829999999]",,0.0
P0075,TRAVERSE CITY,9/1/2020,,P0075,GREAT LAKES PET MEMORIAL & CREMATORY LLC,49684.0,GRAND TRAVERSE,"1783 PERRYS LOOP, TRAVERSE CITY, MI","[-85.6534617, 44.66092829999999]",,0.0
P0874,TRAVERSE CITY,12/11/2017,,P0874,OIL GEAR,49686.0,GRAND TRAVERSE,"1424 INTERNATIONAL DRIVE, TRAVERSE CITY, MI","[-85.5484232, 44.7345334]",,0.0
P1115,TRAVERSE CITY,4/20/2020,,P1115,"DPCL, DBA CREEKSIDE CREMATORY",49684.0,GRAND TRAVERSE,"801 INDUSTRIAL CIRCLE, TRAVERSE CITY, MI","[-85.5593332, 44.7206874]",,0.0
P1196,TRAVERSE CITY,6/8/2021,General PTI,P1196,"ELMER'S CRAN AND DOZER, INC.",49685.0,GRAND TRAVERSE,"3600 RENNIE SCHOOL ROAD, TRAVERSE CITY, MI","[-85.6485838, 44.6865628]",,0.0
N7869,UNION TOWNSHIP,11/7/2007,,N7869,LAMBDA ENERGY RESOURCES LLC - HODGE RD,49649.0,GRAND TRAVERSE,"NW 1/4 SEC 20 T26N R09W - UNION TWP, FIFE LAKE, MI","[-85.3538908, 44.6125358]",,0.0
N6754,WILLIAMSBURG,1/31/2000,,,,,,,,,
N7902,WILLIAMSBURG,11/19/2007,,N7902,GRAND TRAVERSE FRUIT LLC,49690.0,GRAND TRAVERSE,"8055 ANGELL RD, WILLIAMSBURG, MI","[-85.42550039999999, 44.8308078]",,0.0
A1346,ALMA,6/29/2017,General PTI,A1346,MERRILL FABRICATORS,48801.0,GRATIOT,"520 REPUBLIC ST, ALMA, MI","[-84.6390835, 43.3815002]",,0.0
B2864,ALMA,11/21/2000,,B2864,"SHILOH INDUSTRIES, LLC",48801.0,GRATIOT,"250 ADAMS AVENUE, ALMA, MI","[-84.6300105, 43.3899104]",,0.0
D6315,ALMA,5/6/2015,,D6315,MASONIC PATHWAYS,48801.0,GRATIOT,"1200 WRIGHT ROAD, ALMA, MI","[-84.66919109999999, 43.3877854]",,0.0
M3582,ALMA,7/20/2016,,M3582,"IAC GROUP, ALMA, LLC (FORMALLY LEAR CORPORATION)",48801.0,GRATIOT,"1965 WILLIAMS RD, ALMA, MI","[-84.6299262, 43.3870831]",M3582,4.0
N7951,ALMA,11/5/2010,,N7951,"MRP PROPERTIES COMPANY, LLC",48801.0,GRATIOT,"1925 E SUPERIOR ST, ALMA, MI","[-84.63072129999999, 43.3789272]",,0.0
P1166,ELWELL,11/9/2021,General PTI,P1166,BRUCE WALDRON EXCAVATING,48832.0,GRATIOT,"8340 PARKS ROAD, ELWELL, MI","[-84.7733841, 43.4592075]",,0.0
P1166,SHEPHERD,2/17/2021,,P1166,BRUCE WALDRON EXCAVATING,48832.0,GRATIOT,"8340 PARKS ROAD, ELWELL, MI","[-84.7733841, 43.4592075]",,0.0
