id,name_x,zip_code,county,full_address,geometry,fce,sar,violations,total,income_poverty_level,white_pct,black_pct,am_indian_ak_native_pct,asian_pct,hi_pc_islander_pct,other_pct,srn,approved,years,years_converted,fce_per_year
B2063,"FAURECIA INTERIOR SYSTEMS SALINE, LLC",48176,WASHTENAW,"7700  MICHIGAN AVE, SALINE, MI","[-83.76572379999999, 42.17734]",5.0,4.0,3.0,23439.0,5.3,88.1,1.8,0.3,4.6,0.0,5.1,B2063,1999-11-08,22.39607931716599,9.0,0.5555555555555556
P0615,TOYOTA MOTOR NORTH AMERICA R&D,48176,WASHTENAW,"8777 PLATT ROAD, SALINE, MI","[-83.6920126, 42.1628556]",2.0,2.0,0.0,23439.0,5.3,88.1,1.8,0.3,4.6,0.0,5.1,P0615,2015-08-07,6.6503761199750855,6.6503761199750855,0.30073487031700286
B8176,MARATHON PIPE LINE LLC (SAMARIA),48177,MONROE,"2185 W. SAMARIA RD, SAMARIA, MI","[-83.60091539999999, 41.8054959]",1.0,1.0,0.0,229.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,B8176,2008-12-15,13.292538518929204,9.0,0.1111111111111111
A4741,"MICHIGAN SEAMLESS TUBE, LLC",48178,OAKLAND,"400 MC MUNN ST, SOUTH LYON, MI","[-83.65637079999999, 42.4576381]",1.0,1.0,0.0,35315.0,3.5,94.3,0.6,0.1,2.3,0.0,2.6,A4741,2012-10-15,9.459468709145295,9.0,0.1111111111111111
N7618,GREAT LAKES AGGREGATES LLC TEREX FACILITY,48179,MONROE,"5699 READY RD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]",0.0,1.0,0.0,3676.0,10.3,92.3,2.4,0.8,1.4,0.0,3.1,N7618,2015-05-06,6.905001471625016,6.905001471625016,0.0
B6447,"GREAT LAKES AGGREGATES, DENSE GRADED JAW PLANT",48179,MONROE,"5699 READY ROAD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]",0.0,0.0,0.0,3676.0,10.3,92.3,2.4,0.8,1.4,0.0,3.1,B6447,2005-10-26,16.430179948938033,9.0,0.0
N2627,"GREAT LAKES AGGREGATES, HAZMAG PLANT",48179,MONROE,"5699 READY ROAD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]",0.0,0.0,0.0,3676.0,10.3,92.3,2.4,0.8,1.4,0.0,3.1,N2627,2005-08-18,16.619095532420243,9.0,0.0
N5241,"GREAT LAKES AGGREGATES, L.L.C. - SYLVANIA MINERALS",48179,MONROE,"5699 READY ROAD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]",0.0,1.0,1.0,3676.0,10.3,92.3,2.4,0.8,1.4,0.0,3.1,N5241,2018-04-30,3.920682834007543,3.920682834007543,0.0
N6837,ROCK RECYCLERS,48179,MONROE,"5699 READY RD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]",0.0,1.0,2.0,3676.0,10.3,92.3,2.4,0.8,1.4,0.0,3.1,N6837,2000-07-06,21.736243728481764,9.0,0.0
P0621,3S INTERNATIONAL LLC,48180,WAYNE,"27050 TROLLEY INDUSTRIAL, TAYLOR, MI","[-83.3022676, 42.2493344]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0621,2015-08-10,6.642162398954119,6.642162398954119,0.0
M4314,AAA PET SERVICES,48180,WAYNE,"25280 PENNSYLVANIA RD., TAYLOR, MI","[-83.2801619, 42.1842883]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,M4314,2002-10-30,19.419974400569483,9.0,0.0
B2988,BUCKEYE TERMINAL LCC-DEARBORN TERMINAL,48180,WAYNE,"8503 S INKSTER RD, TAYLOR, MI","[-83.30898789999999, 42.2682492]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,B2988,2017-12-28,4.257445395867129,4.257445395867129,0.0
M3716,C L RIECKHOFF CO,48180,WAYNE,"26265 NORTHLINE, TAYLOR, MI","[-83.29391009999999, 42.2104757]",1.0,2.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,M3716,2021-02-18,1.1143281518443227,1.1143281518443227,0.8974017199017199
P0559,"CONTINENTAL TIRE THE AMERCAS, LLC",48180,WAYNE,"22100 TROLLEY INDUSTRIAL DRIVE, TAYLOR, MI","[-83.2494298, 42.2631078]",0.0,1.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0559,2014-11-07,7.397824732882948,7.397824732882948,0.0
B9215,COUSINS PETROLEUM,48180,WAYNE,"7965 HOLLAND RD, TAYLOR, MI","[-83.296246, 42.246567]",1.0,2.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,B9215,2006-01-31,16.164602969260148,9.0,0.1111111111111111
P0494,CUSTOM COATING TECHNOLOGIES INC.,48180,WAYNE,"24341 BREST STREET, TAYLOR, MI","[-83.2720918, 42.218485]",0.0,1.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0494,2014-01-17,8.202769392937569,8.202769392937569,0.0
M4825,DEARBORN MID-WEST COMPANY,48180,WAYNE,"20336 SUPERIOR RD, TAYLOR, MI","[-83.2327, 42.2081059]",1.0,1.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,M4825,2000-05-09,21.895042334887094,9.0,0.1111111111111111
B4686,"GREAT LAKES AGGREGATES, TAYLOR PLANT",48180,WAYNE,"6873 INKSTER RD, TAYLOR, MI","[-83.307314, 42.2564459]",2.0,2.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,B4686,2000-03-23,22.023723964215556,9.0,0.2222222222222222
B8747,"JOHNSON MATTHEY, INC.",48180,WAYNE,"12600 UNIVERSAL DR, TAYLOR, MI","[-83.27393119999999, 42.2147551]",2.0,3.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,B8747,2007-01-30,15.168004818716332,9.0,0.2222222222222222
N8300,K & S SERVICES,48180,WAYNE,"20401 GLADWIN AVE, TAYLOR, MI","[-83.2341222, 42.1946008]",0.0,2.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N8300,2009-08-24,12.6025859531681,9.0,0.0
N4956,"MPN, INC  DBA ACTIVE RADIATOR",48180,WAYNE,"24340 NORTHLINE, TAYLOR, MI","[-83.27142289999999, 42.2124586]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N4956,2007-10-31,14.417818298801482,9.0,0.0
P0348,SERENITY CREMATION SERVICES,48180,WAYNE,"12613 UNIVERSAL DRIVE, TAYLOR, MI","[-83.2726728, 42.2120874]",0.0,1.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0348,2017-11-01,4.4135060952654745,4.4135060952654745,0.0
P0754,"SMW MANUFACTURING, INC.",48180,WAYNE,"25575 BREST ROAD, TAYLOR, MI","[-83.28638740000001, 42.218172]",0.0,2.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0754,2016-10-21,5.442959129893153,5.442959129893153,0.0
N6368,SRGGI ADVANCED DEVELOPMENT CENTER,48180,WAYNE,"12620 DELTA DRIVE, TAYLOR, MI","[-83.2774426, 42.2141935]",0.0,1.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N6368,2018-08-09,3.6441542263017035,3.6441542263017035,0.0
N0506,TAYLOR EAST TERMINAL - BUCKEYE (WAS ATLAS OIL CO),48180,WAYNE,"24501 ECORSE RD, TAYLOR, MI","[-83.2766901, 42.2541266]",2.0,2.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N0506,2021-04-23,0.9391021033970581,0.9391021033970581,2.1296938775510204
N7491,TEAM INDUSTRIAL SERVICES INC.,48180,WAYNE,"12640 DELTA ST., TAYLOR, MI","[-83.27643929999999, 42.2136741]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N7491,2005-06-23,16.772418324811596,9.0,0.0
N7602,UNIFIRST CORPORATION,48180,WAYNE,"6400 MONROE BLVD, TAYLOR, MI","[-83.25300419999999, 42.2622709]",0.0,0.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N7602,2019-09-10,2.5572051445272663,2.5572051445272663,0.0
B3472,VOSS INDUSTRIES-VOSS TAYLOR DIV,48180,WAYNE,"7925 BEECH DALY, TAYLOR, MI","[-83.2864379, 42.2491978]",3.0,3.0,3.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,B3472,2018-07-24,3.6879607384135196,3.6879607384135196,0.8134576837416482
N7622,WATSON ENGINEERING,48180,WAYNE,"16455 RACHO RD, TAYLOR, MI","[-83.2467566, 42.1861785]",0.0,2.0,1.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,N7622,2006-09-29,15.504767380575919,9.0,0.0
P0553,WINDSOR MACHINE & STAMPING US LTD,48180,WAYNE,"26655 NORTHLINE ROAD, TAYLOR, MI","[-83.29925899999999, 42.2101744]",1.0,2.0,0.0,60488.0,16.6,75.3,19.1,0.4,1.5,0.0,3.8,P0553,2015-07-27,6.680493097051959,6.680493097051959,0.14968954918032787
P0660,"SUNRISE WINDOWS & DOORS, LTD.",48182,MONROE,"200 ENTERPRISE DR, TEMPERANCE, MI","[-83.555841, 41.7427441]",0.0,1.0,0.0,22269.0,6.2,96.4,0.8,0.1,1.2,0.0,1.5,P0660,2018-05-24,3.8549730658398187,3.8549730658398187,0.0
P0250,GENERAL MOTORS CORP-BROWNSTONE BATTERY ASSEMBLY,48183,WAYNE,"20001 BROWNSTOWN CENTER DRIVE, BROWNSTOWN, MI","[-83.2375521, 42.1563203]",0.0,1.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,P0250,2020-07-27,1.678336995283955,1.678336995283955,0.0
P0731,"J & A CREMATION, INC",48183,WAYNE,"23700 WEST ROAD, BROWNSTOWN, MI","[-83.262058, 42.13878039999999]",0.0,1.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,P0731,2016-09-02,5.57711657323559,5.57711657323559,0.0
M4852,CREST INDUSTRIES,48183,WAYNE,"1337 KING, TRENTON, MI","[-83.18496200000001, 42.1549369]",1.0,2.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,M4852,2001-12-20,20.279677200763874,9.0,0.1111111111111111
B2811,DTE ELECTRIC COMPANY - TRENTON CHANNEL POWER PLANT,48183,WAYNE,"4695  W JEFFERSON AVE, TRENTON, MI","[-83.181755, 42.1252104]",3.0,3.0,1.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,B2811,2000-11-22,21.35567465451036,9.0,0.3333333333333333
B3350,FCA US LLC – TRENTON ENGINE COMPLEX,48183,WAYNE,"2300  VAN HORN RD, TRENTON, MI","[-83.1903543, 42.1292392]",2.0,3.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,B3350,2007-04-19,14.95171016516424,9.0,0.2222222222222222
B2155,SOLUTIA INC,48183,WAYNE,"5100 W JEFFERSON AVE, TRENTON, MI","[-83.19084199999999, 42.120569]",3.0,3.0,3.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,B2155,1998-08-18,23.619923749289857,9.0,0.3333333333333333
B7155,WOLVERINE PIPELINE CO,48183,WAYNE,"20491 WEST RD, TRENTON, MI","[-83.2275559, 42.1405783]",1.0,2.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,B7155,2017-01-04,5.237616104369015,5.237616104369015,0.19092655514898066
B2158,"BUCKEYE TERMINALS, LLC - WOODHAVEN TERMINAL",48183,WAYNE,"20755  WEST RD, WOODHAVEN, MI","[-83.2353143, 42.1388003]",1.0,1.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,B2158,2019-03-20,3.0336009637432664,3.0336009637432664,0.3296412454873646
A8651,"FORD MOTOR COMPANY, WOODHAVEN STAMPING PLANT",48183,WAYNE,"20900 WEST RD, WOODHAVEN, MI","[-83.2340328, 42.1398383]",2.0,2.0,1.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,A8651,2005-05-20,16.865507163049205,9.0,0.2222222222222222
M2363,MARATHON PIPE LINE LLC (WOODHAVEN),48183,WAYNE,"24400  ALLEN RD, WOODHAVEN, MI","[-83.2259752, 42.1317776]",2.0,3.0,0.0,41758.0,7.6,89.8,5.0,0.1,2.6,0.0,2.6,M2363,2017-10-06,4.4846916774471755,4.4846916774471755,0.44596153846153846
P0317,AMERESCO WOODLAND MEADOWS ROMULUS LLC,48184,WAYNE,"4620 HANNAN RD, CANTON TWP, MI","[-83.42939899999999, 42.273174]",4.0,4.0,1.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,P0317,2016-08-29,5.588068201263544,5.588068201263544,0.715810877021068
K1260,BEAUMONT HOSPITAL - WAYNE,48184,WAYNE,"33155 ANNAPOLIS, WAYNE, MI","[-83.3649348, 42.2731463]",0.0,0.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,K1260,2003-03-31,19.003812535507233,9.0,0.0
N5861,CUL-MAC INDUSTRIES LLC,48184,WAYNE,"3720 S VENOY, WAYNE, MI","[-83.3647475, 42.2808852]",0.0,2.0,1.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,N5861,2016-05-31,5.8344798318925095,5.8344798318925095,0.0
A8650,FORD MOTOR CO/ WAYNE COMPLEX,48184,WAYNE,"37625 MICHIGAN AVE, WAYNE, MI","[-83.4069447, 42.2769973]",2.0,2.0,1.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,A8650,2000-01-06,22.23454280375367,9.0,0.2222222222222222
P0979,"GROUND EFFECTS, LLC",48184,WAYNE,"39055 MAPLE ROAD, WAYNE, MI","[-83.4235643, 42.2730442]",0.0,0.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,P0979,2021-04-16,0.9582674524459777,0.9582674524459777,0.0
N8006,"MICHIGAN BELL TELEPHONE, DBA AT&T MICHIGAN",48184,WAYNE,"34656 MICHIGAN AVE, WAYNE, MI","[-83.3800218, 42.28064260000001]",0.0,0.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,N8006,2008-04-03,13.993442712718263,9.0,0.0
K9207,"NICHOLS ANIMAL HOSPITAL, P.C.",48184,WAYNE,"36912 VAN BORN ROAD, WAYNE, MI","[-83.4016805, 42.2665687]",0.0,1.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,K9207,2013-08-29,8.588814280922948,8.588814280922948,0.0
N7161,POLYCHEMIE,48184,WAYNE,"38070 VAN BORN ROAD, WAYNE, MI","[-83.41256849999999, 42.2668499]",0.0,1.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,N7161,2015-10-30,6.420391931388051,6.420391931388051,0.0
N7066,SUMPTER ENERGY ASSOCIATES,48184,WAYNE,"5900 HANNAN ROAD, WAYNE, MI","[-83.4277086, 42.2643826]",0.0,0.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,N7066,2002-07-26,19.68281347324038,9.0,0.0
A8019,UNISTRUT INTERNATIONAL CORPORATION,48184,WAYNE,"4205 ELIZABETH STREET, WAYNE, MI","[-83.3880715, 42.2772257]",1.0,2.0,0.0,17044.0,21.8,75.9,18.7,0.2,0.8,0.0,4.3,A8019,2002-11-22,19.35700253940875,9.0,0.1111111111111111
M4756,"TPI PETROLEUM, INC.",48185,WAYNE,"10840 FENKELL, DETROIT, MI","[-83.1689676, 42.4024361]",0.0,0.0,0.0,47226.0,15.1,73.5,17.1,0.4,6.1,0.0,2.9,M4756,2002-10-30,19.419974400569483,9.0,0.0
P0693,CINTAS CORPORATION,48185,WAYNE,"39145 WEBB DRIVE, WESTLAND, MI","[-83.4278337, 42.3308111]",1.0,1.0,0.0,47226.0,15.1,73.5,17.1,0.4,6.1,0.0,2.9,P0693,2018-10-19,3.4497628288055195,3.4497628288055195,0.289875
P0083,"DANIELS SHARPSMART, INC.",48185,WAYNE,"5770 HIX RD, WESTLAND, MI","[-83.41740709999999, 42.3253862]",0.0,1.0,0.0,47226.0,15.1,73.5,17.1,0.4,6.1,0.0,2.9,P0083,2010-09-29,11.504685243365708,9.0,0.0
N5144,"NYX, INC.",48185,WAYNE,"1000  MANUFACTURERS DR, WESTLAND, MI","[-83.4053935, 42.3027795]",0.0,0.0,0.0,47226.0,15.1,73.5,17.1,0.4,6.1,0.0,2.9,N5144,2009-05-20,12.865425025838997,9.0,0.0
N8037,PERK & BREW CORP,48185,WAYNE,"5717 EXECUTIVE DR, WESTLAND, MI","[-83.4155301, 42.3250102]",0.0,1.0,0.0,47226.0,15.1,73.5,17.1,0.4,6.1,0.0,2.9,N8037,2008-05-07,13.900353874480654,9.0,0.0
B5642,RED SPOT WESTLAND INC,48186,WAYNE,"550 S EDWIN ST, WESTLAND, MI","[-83.4122557, 42.3048795]",1.0,2.0,0.0,33881.0,13.4,75.4,17.8,0.5,2.5,0.0,3.8,B5642,2012-09-17,9.536130105340971,9.0,0.1111111111111111
P0071,SPEEDWAY SUPERAMERICA LLC (SSA 8875),48186,WAYNE,"37345 CHERRY HILL, WESTLAND, MI","[-83.40768299999999, 42.3092914]",0.0,0.0,0.0,33881.0,13.4,75.4,17.8,0.5,2.5,0.0,3.8,P0071,2010-03-02,12.082383621840284,9.0,0.0
M4132,WALTER P.  REUTHER PSYCHIATRIC HOSPITAL,48186,WAYNE,"30901 PALMER RD, WESTLAND, MI","[-83.3461268, 42.2947545]",0.0,1.0,3.0,33881.0,13.4,75.4,17.8,0.5,2.5,0.0,3.8,M4132,2019-06-07,2.8173063101911744,2.8173063101911744,0.0
P0687,ADVANCE ENGINEERING CO.,48187,WAYNE,"7505 BARON DRIVE, CANTON TWP, MI","[-83.4525171, 42.3389652]",2.0,2.0,1.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,P0687,2016-05-16,5.875548436997337,5.875548436997337,0.3403937558247903
P1106,"BOYDCOTE THERMAL PROCESSING, INC.",48187,WAYNE,"8580 HAGGERTY ROAD, CANTON TWP, MI","[-83.4446093, 42.3496075]",0.0,0.0,0.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,P1106,2020-03-20,2.0315269991854725,2.0315269991854725,0.0
N0516,DURCON INC.,48187,WAYNE,"8464 RONDA DR, CANTON TWP, MI","[-83.45148999999999, 42.347808]",0.0,0.0,0.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,N0516,2008-08-28,13.590970382690951,9.0,0.0
M4840,GREAT LAKES WATER AUTHORITY -JOY ROAD PUMP STATION,48187,WAYNE,"43127 JOY RD, CANTON TWP, MI","[-83.4665849, 42.35188830000001]",1.0,1.0,1.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,M4840,2008-12-01,13.330869217027043,9.0,0.1111111111111111
N7109,INTERNATIONAL DOOR INC,48187,WAYNE,"8001 RONDA DRIVE, CANTON TWP, MI","[-83.45393450000002, 42.3449438]",0.0,0.0,0.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,N7109,2002-05-14,19.882680684750543,9.0,0.0
N1022,METALTEC STEEL ABRASIVE CO,48187,WAYNE,"41155 JOY RD, CANTON TWP, MI","[-83.4461804, 42.3514696]",0.0,2.0,0.0,49818.0,6.6,71.6,7.9,0.1,16.5,0.0,3.9,N1022,2007-10-31,14.417818298801482,9.0,0.0
P0270,CANTON RENEWABLES LLC,48188,WAYNE,"4345 S LILLEY ROAD, CANTON TWP, MI","[-83.454268, 42.2761415]",3.0,3.0,0.0,41838.0,5.8,63.2,10.9,0.4,22.1,0.0,3.5,P0270,2012-02-16,10.122042204836513,9.0,0.3333333333333333
N6009,SAUK TRAIL HILLS DEVELOPMENT,48188,WAYNE,"5011 S LILLEY RD, CANTON TWP, MI","[-83.45593, 42.267102]",3.0,3.0,0.0,41838.0,5.8,63.2,10.9,0.4,22.1,0.0,3.5,N6009,2011-11-09,10.393094998528374,9.0,0.3333333333333333
N5596,FAST TRACK VENTURES ASQUISITIONS LLC,48189,WASHTENAW,"9885 MAIN ST, WHITMORE LAKE, MI","[-83.7653505, 42.4271809]",0.0,0.0,0.0,13646.0,8.1,95.7,0.8,0.2,0.7,0.0,2.6,N5596,2008-06-12,13.801789222229067,9.0,0.0
N7891,GREEN OAK MEMORIAL SERVICES CO.,48189,LIVINGSTON,"11096 HI TECH DR, WHITMORE LAKE, MI","[-83.7653838, 42.4431973]",0.0,1.0,1.0,13646.0,8.1,95.7,0.8,0.2,0.7,0.0,2.6,N7891,2019-12-05,2.3217451419262547,2.3217451419262547,0.0
M4429,INDUSTRIAL WOODFAB AND PACKAGING COMPANY,48192,WAYNE,"18620 FORT STREET, RIVERVIEW, MI","[-83.1911914, 42.1721675]",0.0,1.0,0.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,M4429,2013-01-30,9.166512659397524,9.0,0.0
B4359,BASF CORP,48192,WAYNE,"1609  BIDDLE AVE, WYANDOTTE, MI","[-83.14990759999999, 42.21815369999999]",3.0,4.0,6.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,B4359,2001-11-28,20.339911154917623,9.0,0.3333333333333333
M4777,BASF CORP,48192,WAYNE,"1609  BIDDLE AVE, WYANDOTTE, MI","[-83.14990759999999, 42.21815369999999]",3.0,5.0,1.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,M4777,2003-04-30,18.921675325297578,9.0,0.3333333333333333
M4808,BASF CORPORATION,48192,WAYNE,"1609 BIDDLE AVE., WYANDOTTE, MI","[-83.14990759999999, 42.21815369999999]",3.0,4.0,0.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,M4808,2006-02-07,16.14543762021123,9.0,0.3333333333333333
A7972,CADON ACQUISITIONS LLC,48192,WAYNE,"3715 ELEVENTH  ST, WYANDOTTE, MI","[-83.16523509999999, 42.1950432]",1.0,2.0,1.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,A7972,2008-09-03,13.574542940649021,9.0,0.1111111111111111
N7605,DEMEX INC.,48192,WAYNE,"4200 8TH ST, WYANDOTTE, MI","[-83.16158879999999, 42.1901453]",0.0,0.0,0.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,N7605,2006-04-18,15.953784129722035,9.0,0.0
B2132,WYANDOTTE DEPT MUNI POWER PLANT,48192,WAYNE,"2555  VAN ALSTYNE, WYANDOTTE, MI","[-83.145662, 42.208543]",3.0,3.0,2.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,B2132,2003-06-10,18.809421138011047,9.0,0.3333333333333333
B2118,WYANDOTTE WASTEWATER PLANT,48192,WAYNE,"797 CENTRAL, WYANDOTTE, MI","[-83.161592, 42.18657169999999]",0.0,0.0,0.0,24951.0,13.5,95.7,0.9,0.2,0.6,0.0,2.7,B2118,2009-04-06,12.985892934146491,9.0,0.0
P0167,CARDINAL AGGREGATES,48197,WASHTENAW,"3660  CARPENTER RD, YPSILANTI, MI","[-83.683566, 42.235995]",0.0,3.0,1.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,P0167,2010-10-19,11.449927103225939,9.0,0.0
P0703,CARDINAL AGGREGATES - 2015 LIPPMANN PLANT,48197,WASHTENAW,"3660 CARPENTER ROAD, YPSILANTI, MI","[-83.683566, 42.235995]",0.0,1.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,P0703,2016-04-06,5.985064717276877,5.985064717276877,0.0
P1128,"CARDINAL AGGREGATES, INC.",48197,WASHTENAW,"3660 CARPENTER ROAD, YPSILANTI, MI","[-83.683566, 42.235995]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,P1128,2020-06-16,1.7905911825704839,1.7905911825704839,0.0
N6636,CLARK RETAIL ENTERPRISES INC.,48197,WASHTENAW,"5495 MICHIGAN AVE, YPSILANTI, MI","[-83.6788466, 42.2081971]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N6636,2009-08-27,12.594372232147135,9.0,0.0
N7747,DAIMLER CHRYSLER,48197,WASHTENAW,"N OF ECORSE RD, YPSILANTI, MI","[-83.59723819999999, 42.2393293]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N7747,2007-02-13,15.129674120618493,9.0,0.0
B6016,DOAN COMPANIES,48197,WASHTENAW,"3660 CARPENTER RD, YPSILANTI, MI","[-83.683566, 42.235995]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,B6016,2013-03-04,9.076161728166904,9.0,0.0
H5877,EASTERN MI UNIVERSITY,48197,WASHTENAW,"812 OAKWOOD, YPSILANTI, MI","[-83.629329, 42.2505919]",2.0,3.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,H5877,2018-08-30,3.586658179154945,3.586658179154945,0.5576221374045801
N2474,FINISHING SERVICES INC,48197,WASHTENAW,"877 ANN ST, YPSILANTI, MI","[-83.621956, 42.253682]",0.0,1.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N2474,2017-11-15,4.375175397167635,4.375175397167635,0.0
B2064,FORD MOTOR CO/RAWSONVILLE PLANT,48197,WASHTENAW,"10300 TEXTILE RD, YPSILANTI, MI","[-83.5577726, 42.1993848]",1.0,2.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,B2064,1998-08-25,23.600758400240935,9.0,0.1111111111111111
N7156,GREAT LAKES WATER AUTHORITY,48197,WASHTENAW,"361 RAWSONVILLE RD, YPSILANTI, MI","[-83.5433606, 42.2522996]",0.0,1.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N7156,2015-06-15,6.795485191345476,6.795485191345476,0.0
P0637,MDOC WOMEN'S HURON VALLEY CORRECTIONAL FACILITY,48197,WASHTENAW,"3201 BEMIS ROAD, YPSILANTI, MI","[-83.6937567, 42.1724063]",1.0,1.0,1.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,P0637,2015-10-23,6.43955728043697,6.43955728043697,0.15529017857142857
N1622,POLLARD BANKNOTE LIMITED,48197,WASHTENAW,"775 JAMES L HART PKWY, YPSILANTI, MI","[-83.6246999, 42.223822]",1.0,1.0,2.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N1622,2018-12-21,3.2772746873652436,3.2772746873652436,0.3051315789473684
N7866,SPEEDWAY SUPERAMERICA LLC (SSA 2368),48197,WASHTENAW,"2190 W MICHIGAN AVE, YPSILANTI, MI","[-83.6438415, 42.2285893]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N7866,2007-09-27,14.51090713703909,9.0,0.0
N5780,"SUNOCO, INC.",48197,WASHTENAW,"819 HURON RIVER DRIVE, YPSILANTI, MI","[-83.6211245, 42.2537893]",0.0,0.0,0.0,63230.0,14.8,63.4,24.6,0.3,5.0,0.1,6.5,N5780,2015-10-21,6.445033094450947,6.445033094450947,0.0
N7886,HYUNDAI AMERICA TECHNICAL CENTER INC. (HATCI),48198,WASHTENAW,"6800 GEDDES RD, SUPERIOR TWP, MI","[-83.625365, 42.2717484]",4.0,4.0,0.0,38081.0,21.4,54.7,36.5,0.9,2.0,0.1,5.8,N7886,2013-02-06,9.147347310348604,9.0,0.4444444444444444
